customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalSpend,AvgChargesPerMonth,tenure_group
7346-MEDWM,Female,0,0,0,59,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,83.25,4949.1,0,4911.75,83.88305084745764,49-60
1221-GHZEP,Female,0,0,0,62,1,0,DSL,1,0,0,1,0,1,Two year,1,Mailed check,65.1,3846.75,0,4036.2,62.04435483870968,61+
7950-XWOVN,Male,0,0,0,11,0,0,DSL,0,1,1,0,0,0,Month-to-month,0,Mailed check,34.7,383.55,0,381.70000000000005,34.86818181818182,0-12
3407-JMJQQ,Female,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.0,7661.8,0,7739.0,107.91267605633803,61+
6278-FEPBZ,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,186.15,0,182.25,20.683333333333334,0-12
9619-GSATL,Female,0,0,0,43,1,0,DSL,0,1,0,1,0,0,One year,0,Electronic check,55.45,2444.25,0,2384.35,56.843023255813954,25-48
6112-KTHFQ,Female,0,0,0,13,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.3,279.3,0,250.9,21.484615384615385,13-24
4003-FUSHP,Male,0,0,0,19,1,0,DSL,0,0,0,1,1,0,Month-to-month,1,Credit card (automatic),61.55,1093.2,0,1169.45,57.53684210526316,13-24
1976-AZZPJ,Male,0,1,0,7,0,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,34.2,256.6,0,239.40000000000003,36.65714285714286,0-12
6283-GITPX,Male,0,0,1,71,1,0,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),76.9,5522.7,0,5459.900000000001,77.78450704225352,61+
8467-WYNSR,Male,0,0,0,22,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,55.1,1253.15,0,1212.2,56.96136363636364,13-24
2578-JQPHZ,Male,0,0,0,44,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),100.1,4378.35,0,4404.4,99.50795454545455,25-48
5445-UTODQ,Female,0,1,0,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,81.1,576.65,1,567.6999999999999,82.37857142857142,0-12
1794-HBQTJ,Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.6,48.6,1,48.6,48.6,0-12
9424-CMPOG,Male,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,197.4,0,176.4,21.933333333333334,0-12
4948-WBBKL,Female,1,0,0,36,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,2659.45,0,2696.4,73.8736111111111,25-48
2157-MXBJS,Male,0,1,0,13,1,1,DSL,0,0,1,0,1,1,One year,1,Mailed check,75.3,989.45,1,978.9,76.11153846153846,13-24
5961-VUSRV,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.35,219.35,0,232.20000000000002,18.279166666666665,0-12
4976-LNFVV,Male,1,1,0,19,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),34.3,577.15,0,651.6999999999999,30.376315789473683,13-24
9554-DFKIC,Male,0,1,1,30,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),54.45,1588.7,0,1633.5,52.95666666666667,25-48
7572-KPVKK,Male,0,0,1,62,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,104.05,6590.5,0,6451.099999999999,106.29838709677419,61+
8048-DSDFQ,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,0,20.2,20.2,0-12
2294-DMMUS,Female,0,1,1,62,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),70.45,4300.45,0,4367.900000000001,69.36209677419355,61+
5985-TBABQ,Female,0,0,0,32,1,1,DSL,1,0,0,0,1,1,One year,0,Mailed check,74.75,2282.95,0,2392.0,71.3421875,25-48
5981-ITEMU,Male,0,1,0,40,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),97.1,3706.95,1,3884.0,92.67375,25-48
5215-LNLDJ,Female,0,1,1,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,149.05,0,172.9,21.292857142857144,0-12
1597-LHYNC,Female,1,0,0,26,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,95.0,2497.2,1,2470.0,96.04615384615384,25-48
8705-DWKTI,Male,0,0,0,52,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),83.8,4331.4,0,4357.599999999999,83.29615384615384,49-60
9847-HNVGP,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,310.6,0,339.15,18.27058823529412,13-24
2773-OVBPK,Male,0,1,0,67,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),111.3,7567.2,0,7457.099999999999,112.94328358208955,61+
0599-XNYDO,Female,0,1,0,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.8,1540.35,0,1396.0,77.0175,13-24
4361-FEBGN,Male,0,0,0,48,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.15,982.95,0,967.1999999999999,20.478125000000002,25-48
5696-QURRL,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.05,45.05,1,45.05,45.05,0-12
5924-IFQTT,Male,0,1,1,13,1,1,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,72.8,930.05,0,946.4,71.54230769230769,13-24
1307-TVUFB,Male,1,0,0,42,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.35,3344.1,0,3332.7,79.62142857142857,25-48
7677-SJJJK,Male,0,1,1,8,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.9,153.95,0,159.2,19.24375,0-12
1032-MAELW,Female,0,1,1,68,1,1,DSL,1,1,1,1,0,1,One year,1,Electronic check,78.45,5333.35,0,5334.6,78.43161764705883,61+
3680-CTHUH,Male,0,0,0,60,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Credit card (automatic),116.6,7049.5,0,6996.0,117.49166666666666,49-60
7780-OTDSO,Male,0,1,0,18,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.4,1742.95,1,1789.2,96.83055555555556,13-24
7319-ZNRTR,Male,0,1,1,25,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.6,411.15,0,490.00000000000006,16.445999999999998,25-48
6439-PKTRR,Female,0,1,1,70,1,1,DSL,1,1,1,1,1,0,Two year,0,Electronic check,80.7,5617.95,0,5649.0,80.25642857142857,61+
6366-XIVKZ,Female,0,1,1,13,1,0,DSL,1,0,1,0,0,1,Month-to-month,1,Mailed check,63.15,816.8,0,820.9499999999999,62.83076923076923,13-24
2884-GBPFB,Female,0,1,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,2416.55,1,2460.5,69.04428571428572,25-48
0774-IFUVM,Male,0,1,1,11,1,1,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),65.15,723.35,0,716.6500000000001,65.75909090909092,0-12
0392-BZIUW,Female,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),105.0,7589.8,0,7560.0,105.41388888888889,61+
1049-FYSYG,Female,0,1,0,17,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),35.65,646.05,0,606.05,38.002941176470586,13-24
0831-JNISG,Male,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.8,1396.25,0,1405.8,19.66549295774648,61+
5345-BMKWB,Male,0,1,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,158.35,0,162.0,19.79375,0-12
3987-KQDDU,Male,0,0,0,9,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.6,661.55,0,680.4,73.50555555555555,0-12
3976-HXHCE,Male,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.3,1414.8,0,1389.6000000000001,19.65,61+
7137-NAXML,Male,0,0,0,23,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.15,405.6,0,463.45,17.63478260869565,13-24
2462-XIIJB,Male,0,0,0,5,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,92.5,452.7,1,462.5,90.53999999999999,0-12
6467-CHFZW,Male,0,1,1,47,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.35,4749.15,1,4669.45,101.04574468085106,25-48
5917-HBSDW,Female,0,1,1,37,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.35,683.75,0,715.95,18.47972972972973,25-48
6818-DJXAA,Female,0,0,1,10,1,0,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Electronic check,91.1,964.35,0,911.0,96.435,0-12
4298-OYIFC,Male,0,1,0,15,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.45,1539.8,0,1551.75,102.65333333333334,13-24
2369-UAPKZ,Male,0,0,0,5,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,104.1,541.9,1,520.5,108.38,0-12
9249-FXSCK,Female,0,0,0,52,1,1,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),111.25,5916.45,1,5785.0,113.77788461538461,49-60
4199-QHJNM,Male,1,1,0,67,1,1,Fiber optic,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),102.9,6989.7,0,6894.3,104.32388059701492,61+
6860-YRJZP,Male,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.05,678.45,0,666.4499999999999,75.38333333333334,0-12
0623-IIHUG,Female,1,0,0,21,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,41.9,840.1,1,879.9,40.00476190476191,13-24
2789-HQBOU,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.35,253.8,0,241.04999999999998,84.60000000000001,0-12
4236-UJPWO,Female,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.5,46.4,0,49.0,23.2,0-12
1282-IHQAC,Male,1,0,0,70,0,0,DSL,0,1,1,0,1,0,One year,1,Credit card (automatic),44.05,3011.65,0,3083.5,43.02357142857143,61+
3642-BYHDO,Female,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.9,1389.35,0,1412.8999999999999,19.56830985915493,61+
3836-FZSDJ,Male,1,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.85,1901.0,0,1764.3500000000001,26.774647887323944,61+
9708-KFDBY,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.55,20.55,0,20.55,20.55,0-12
4065-JJAVA,Female,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,49.5,49.5,0,49.5,49.5,0-12
1732-VHUBQ,Female,1,1,1,47,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.55,3309.25,1,3315.85,70.40957446808511,25-48
1360-XFJMR,Female,0,1,0,67,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),109.7,7344.45,0,7349.900000000001,109.6186567164179,61+
2466-FCCPT,Female,0,1,1,20,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.7,395.6,0,394.0,19.78,13-24
8398-TBIYD,Female,0,0,0,72,1,1,Fiber optic,1,0,0,1,0,0,Two year,1,Bank transfer (automatic),84.7,6185.15,0,6098.400000000001,85.9048611111111,61+
5799-JRCZO,Female,0,0,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.5,1215.1,0,1228.5,19.287301587301585,61+
7394-LWLYN,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,123.8,0,140.3,61.9,0-12
8200-LGKSR,Male,0,1,0,71,1,1,DSL,1,0,1,1,1,1,Two year,0,Electronic check,83.2,6126.1,0,5907.2,86.2830985915493,61+
4324-BZCKL,Female,0,1,1,10,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,55.55,551.3,0,555.5,55.129999999999995,0-12
9330-VOFSZ,Female,0,1,0,60,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.8,6640.7,0,6648.0,110.67833333333333,49-60
2876-VBBBL,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.25,1,20.25,20.25,0-12
7813-ZGGAW,Male,1,0,0,31,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Bank transfer (automatic),96.6,2877.95,0,2994.6,92.83709677419354,25-48
1385-TQOZW,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.45,147.55,0,184.04999999999998,16.394444444444446,0-12
5832-XKAES,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.8,134.7,1,139.6,67.35,0-12
4742-DRORA,Male,0,1,1,60,1,1,Fiber optic,1,0,1,0,1,0,One year,1,Bank transfer (automatic),95.4,5812.0,0,5724.0,96.86666666666666,49-60
0023-HGHWL,Male,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.1,25.1,1,25.1,25.1,0-12
9327-QSDED,Male,0,0,0,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.55,335.4,0,348.4,41.925,0-12
9782-LGXMC,Female,0,1,1,49,1,0,DSL,1,0,1,1,0,0,Month-to-month,0,Bank transfer (automatic),61.75,3024.15,0,3025.75,61.71734693877551,49-60
2528-HFYZX,Male,1,1,0,17,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,76.45,1233.4,1,1299.65,72.5529411764706,13-24
3186-BAXNB,Female,0,0,0,1,1,0,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Electronic check,91.7,91.7,1,91.7,91.7,0-12
7632-YUTXB,Female,0,1,1,25,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.05,520.1,0,501.25,20.804000000000002,25-48
9964-WBQDJ,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.4,1725.4,0,1732.3999999999999,24.301408450704226,61+
5035-PGZXH,Female,0,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.8,5914.4,0,5980.8,105.61428571428571,49-60
6234-PFPXL,Male,0,1,0,22,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,0,Credit card (automatic),95.9,2234.95,0,2109.8,101.58863636363635,13-24
2873-ZLIWT,Female,0,1,1,40,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,84.85,3303.05,1,3394.0,82.57625,25-48
4578-PHJYZ,Male,0,1,1,52,1,0,DSL,0,1,1,1,1,0,One year,1,Electronic check,68.75,3482.85,0,3575.0,66.97788461538461,49-60
7025-IWFHT,Male,0,0,0,41,1,0,Fiber optic,0,1,0,1,1,0,One year,1,Electronic check,89.55,3729.75,0,3671.5499999999997,90.96951219512195,25-48
9426-SXNHE,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),18.75,53.15,0,37.5,26.575,0-12
9402-CXWPL,Female,0,0,0,70,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,98.9,6838.6,0,6923.0,97.69428571428573,61+
2408-TZMJL,Male,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,110.15,6448.05,1,6498.85,109.28898305084746,49-60
4184-TJFAN,Female,1,1,1,3,1,0,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Mailed check,88.3,273.75,1,264.9,91.25,0-12
6217-TOWGS,Female,0,1,0,17,1,1,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),75.4,1322.55,0,1281.8000000000002,77.79705882352941,13-24
0195-IESCP,Male,0,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.25,855.3,1,852.5,85.53,0-12
6258-PVZWJ,Male,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.8,6302.85,0,6174.4,92.68897058823529,61+
6900-RBKER,Male,0,0,0,52,1,1,Fiber optic,0,0,1,0,0,1,Two year,1,Credit card (automatic),89.45,4577.75,0,4651.400000000001,88.03365384615384,49-60
6950-TWMYB,Male,0,1,1,54,1,0,Fiber optic,0,1,0,1,0,0,Two year,1,Bank transfer (automatic),79.95,4362.05,0,4317.3,80.77870370370371,49-60
8404-VLQFB,Female,0,1,1,15,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.25,394.85,0,378.75,26.323333333333334,13-24
7593-XFKDI,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.3,46.3,1,46.3,46.3,0-12
2171-UDMFD,Male,0,1,1,32,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.45,674.55,0,622.4,21.0796875,25-48
5071-FBJFS,Female,0,1,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.3,217.1,0,201.2,54.275,0-12
3956-MGXOG,Female,0,0,0,28,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.6,2244.95,0,2256.7999999999997,80.17678571428571,25-48
0269-XFESX,Male,0,1,1,23,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,24.35,538.5,0,560.0500000000001,23.41304347826087,13-24
4822-LPTYJ,Male,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),103.75,7346.2,0,7470.0,102.03055555555555,61+
5349-IECLD,Male,0,0,0,2,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,94.95,178.1,1,189.9,89.05,0-12
9637-CDTKZ,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.1,8086.4,0,8215.199999999999,112.3111111111111,61+
4635-EJYPD,Male,0,1,1,32,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,18.95,613.95,0,606.4,19.1859375,25-48
2150-WLKUW,Female,0,1,0,40,1,1,DSL,0,1,0,0,1,0,One year,0,Bank transfer (automatic),63.9,2635.0,0,2556.0,65.875,25-48
0135-NMXAP,Female,0,0,0,12,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.75,1052.4,1,1077.0,87.7,0-12
0585-EGDDA,Male,0,1,0,40,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,80.0,3168.75,0,3200.0,79.21875,25-48
9670-BPNXF,Female,0,0,0,45,1,0,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),62.55,2796.45,0,2814.75,62.14333333333333,25-48
9415-DPEWS,Female,0,0,0,18,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,88.35,1639.3,1,1590.3,91.07222222222222,13-24
1421-HCERK,Male,1,1,0,30,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),105.7,3181.8,0,3171.0,106.06,25-48
8063-GBATB,Female,1,0,0,27,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.25,2287.25,1,2301.75,84.71296296296296,25-48
8008-OTEZX,Female,0,1,1,35,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.65,708.8,0,687.75,20.25142857142857,25-48
9770-KXGQU,Female,0,0,0,53,1,1,Fiber optic,1,1,1,0,1,0,One year,0,Mailed check,98.6,5311.85,0,5225.799999999999,100.22358490566039,49-60
8510-AWCXC,Female,1,0,0,13,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.8,1308.1,1,1310.3999999999999,100.62307692307692,13-24
1121-QSIVB,Female,0,0,1,44,1,1,DSL,0,1,0,0,1,1,One year,1,Mailed check,77.55,3471.1,0,3412.2,78.88863636363637,25-48
2234-EOFPT,Male,0,1,0,72,1,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),79.35,5753.25,0,5713.2,79.90625,61+
0303-UNCIP,Male,0,0,0,41,1,1,DSL,0,0,1,0,0,1,One year,0,Mailed check,65.0,2531.8,0,2665.0,61.75121951219513,25-48
9199-PWQVC,Female,0,1,0,63,1,1,DSL,1,1,0,0,1,1,One year,1,Credit card (automatic),79.7,4786.15,0,5021.1,75.97063492063492,61+
8313-AFGBW,Male,0,1,0,47,1,0,DSL,0,1,1,0,1,1,Two year,0,Electronic check,73.6,3522.65,0,3459.2,74.95,25-48
7359-SSBJK,Female,1,0,0,64,1,0,DSL,1,1,0,1,1,0,Two year,1,Credit card (automatic),70.2,4481.0,1,4492.8,70.015625,61+
4373-MAVJG,Female,0,1,1,14,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),90.9,1259.0,1,1272.6000000000001,89.92857142857143,13-24
2192-CKRLV,Female,0,1,0,72,0,0,DSL,1,1,1,0,0,1,Two year,1,Electronic check,49.2,3580.95,0,3542.4,49.735416666666666,61+
9430-NKQLY,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.1,1790.8,0,1807.2,24.87222222222222,61+
6413-XKKPU,Male,0,1,1,17,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,89.4,1539.45,1,1519.8000000000002,90.55588235294118,13-24
8499-BRXTD,Male,0,0,0,18,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,401.85,0,361.8,22.325000000000003,13-24
3812-LRZIR,Female,0,1,1,27,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,24.5,761.95,0,661.5,28.22037037037037,25-48
4129-LYCOI,Female,0,0,1,67,1,1,Fiber optic,0,1,0,1,1,1,Two year,1,Electronic check,104.0,7039.05,0,6968.0,105.06044776119403,61+
1336-EZFZY,Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,83.3,0,80.2,20.825,0-12
2516-VQRRV,Female,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.45,158.4,1,150.9,79.2,0-12
2868-MZAGQ,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.25,79.25,1,79.25,79.25,0-12
8748-HFWBO,Male,0,1,1,19,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.9,357.7,0,378.09999999999997,18.826315789473682,13-24
5392-AKEMH,Female,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.05,523.1,0,540.5999999999999,43.59166666666667,0-12
6479-VDGRK,Female,0,1,1,72,1,0,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),85.3,6129.2,0,6141.599999999999,85.12777777777778,61+
3950-VPYJB,Male,0,1,1,57,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,59.6,3509.4,0,3397.2000000000003,61.56842105263158,49-60
0096-FCPUF,Male,0,0,0,30,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Mailed check,64.5,1888.45,0,1935.0,62.94833333333334,25-48
7120-RFMVS,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,84.5,84.5,1,84.5,84.5,0-12
8802-UNOJF,Male,1,0,0,12,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Mailed check,83.8,1029.75,1,1005.5999999999999,85.8125,0-12
5802-ADBRC,Female,0,1,0,50,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Mailed check,104.4,5232.9,0,5220.0,104.65799999999999,49-60
6633-SYEUS,Female,0,0,0,23,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Bank transfer (automatic),83.2,2032.3,0,1913.6000000000001,88.36086956521739,13-24
6504-VBLFL,Male,0,1,0,55,1,0,DSL,1,1,1,0,0,0,Two year,0,Electronic check,58.6,3068.6,0,3223.0,55.79272727272727,49-60
9609-BENEA,Male,0,1,0,35,1,1,DSL,0,1,0,1,1,0,One year,1,Electronic check,69.0,2441.7,0,2415.0,69.76285714285714,25-48
6032-IGALN,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.1,25.1,1,25.1,25.1,0-12
8982-NHAVY,Male,0,0,0,27,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),100.5,2673.45,0,2713.5,99.01666666666667,25-48
9647-ERGBE,Female,0,1,1,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3046.15,1,3001.5,101.53833333333334,25-48
3402-XRIUO,Female,1,1,0,22,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,63.55,1381.8,0,1398.1,62.809090909090905,13-24
3723-BFBGR,Male,1,0,0,24,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),54.8,1291.3,0,1315.1999999999998,53.80416666666667,13-24
3349-ANQNH,Female,1,0,0,59,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,99.5,5890.0,0,5870.5,99.83050847457628,49-60
5501-TVMGM,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.25,55.25,0,55.25,55.25,0-12
2233-TXSIU,Male,0,1,1,17,0,0,DSL,1,0,1,0,1,0,One year,0,Credit card (automatic),44.45,792.15,0,755.6500000000001,46.59705882352941,13-24
7714-YXSMB,Female,0,0,0,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.5,2599.95,0,2613.0,99.99807692307692,25-48
3143-JQEGI,Female,0,1,1,13,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,88.35,1222.8,1,1148.55,94.06153846153846,13-24
8361-LBRDI,Female,0,0,0,58,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.35,1423.85,0,1412.3000000000002,24.54913793103448,49-60
6689-VRRTK,Female,1,0,0,44,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),109.8,4860.35,0,4831.2,110.4625,25-48
3092-IGHWF,Male,0,1,1,67,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,87.4,5918.8,1,5855.8,88.34029850746269,61+
9250-WYPLL,Female,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.55,413.65,1,377.75,82.72999999999999,0-12
3755-JBMNH,Male,1,1,0,16,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),71.8,1167.8,1,1148.8,72.9875,13-24
9297-FVVDH,Female,0,1,1,57,1,1,DSL,1,0,1,1,1,1,Two year,1,Electronic check,84.5,4845.4,0,4816.5,85.00701754385965,49-60
